# of variables,1,Sweep points,201,Parametric points,1,,,,,
Vd,Vg,Vs,Id,Ig,Is,time_s,Id_dens,Ig_dens,G_on,R_on
3.900000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.950000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.000000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.050000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.100000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.150000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.200000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.250000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.300000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.350000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.400000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.450000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.500000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.550000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.600000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.650000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.700000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.750000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.800000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.850000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.900000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.950000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.000000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.050000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.100000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.150000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.200000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.250000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.300000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.350000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.400000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.450000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.500000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.550000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.600000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.650000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.700000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.750000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.800000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.850000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.900000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.950000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.000000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.050000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.100000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.150000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.200000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.250000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.300000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.350000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.400000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.450000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.500000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.550000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.600000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.650000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.700000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.750000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.800000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.850000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.900000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.950000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.000000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.050000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.100000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.150000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.200000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.250000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.300000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.350000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.400000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.450000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.500000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.550000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.600000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.650000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.700000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.750000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.800000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.850000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.900000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.950000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.000000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.050000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.100000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.150000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.200000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.250000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.300000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.350000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.400000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.450000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.500000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.550000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.600000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.650000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.700000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.750000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.800000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.850000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.900000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.950000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.000000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.050000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.100000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.150000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.200000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.250000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.300000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.350000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.400000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.450000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.500000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.550000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.600000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.650000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.700000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.750000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.800000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.850000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.900000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.950000E+0,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.000000E+1,7.000000E+0,0.000000E+0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
